zip,text,3.694814760256315,16.6,1.2
rar,text,3.9043078958633304,41.9,4.1
7z,text,4.179330167458135,41.9,1.9
tar.zst,text,3.6467359697586508,18.2,1.3
tar.xz,text,4.180374999999999,53.4,1.5
tar.lzo,text,2.4243427411560026,16.4,1.4
tar.tlz,text,4.188053097345133,56.1,1.4
tar.bz2,text,5.79869379262513,23.8,1.4
tar.z,text,0.9797753906250002,11.9,1.2
tar.gz,text,3.714375624745474,21.6,1.3
