zip,image,10.038571376180146,2590,63
rar,image,10.020305174069158,12454,178
7z,image,10.045165119677996,12892,23
tar.zst,image,10.028847411120411,500,25
tar.xz,image,10.045058269405052,25028,170
tar.lzo,image,10.025177010720634,284,22
tar.tlz,image,10.005159636176783,24590,620
tar.bz2,image,10.113915855525589,12655,971
tar.z,image,9.996951219512196,168,18
tar.gz,image,10.03895821911055,3087,63
