zip,similar-images,1.008214281263371,305.4,7.6
rar,similar-images,1.00684092282348,1157.7,16.2
7z,similar-images,1.01990005793971,1221.7,2
tar.zst,similar-images,1.0165479167694167,51.9,2.7
tar.xz,similar-images,1.0195738933536098,3035.9,36.1
tar.lzo,similar-images,1.0003875652258054,30,2.6
tar.tlz,similar-images,1.0163731626663541,3008.3,76.7
tar.bz2,similar-images,1.0152420152419104,1357.6,89.7
tar.z,similar-images,0.9989888616306638,18.3,1.8
tar.gz,similar-images,1.0082494642989188,358,7.8
